ELM,GOTerm ID,GOTerm Title
LIG_SUMO_SIM_par_1,GO:0032184,SUMO polymer binding
LIG_Sin3_1,GO:0008151,Cell growth and/or maintenance
LIG_Sin3_1,GO:0007275,development
LIG_Sin3_1,GO:0005634,nucleus
LIG_Sin3_1,GO:0030528,transcription regulator
LIG_Sin3_2,GO:0008151,Cell growth and/or maintenance
LIG_Sin3_2,GO:0007275,development
LIG_Sin3_2,GO:0005634,nucleus
LIG_Sin3_2,GO:0030528,transcription regulator
LIG_Sin3_3,GO:0008151,Cell growth and/or maintenance
LIG_Sin3_3,GO:0007275,development
LIG_Sin3_3,GO:0005634,nucleus
LIG_Sin3_3,GO:0030528,transcription regulator
LIG_SxIP_EBH_1,GO:0031122,cytoplasmic microtubule organization and biogenesis
LIG_SxIP_EBH_1,GO:0005829,cytosol
LIG_SxIP_EBH_1,GO:0030951,establishment and/or maintenance of microtubule cytoskeleton polarity
LIG_SxIP_EBH_1,GO:0005874,microtubule
LIG_SxIP_EBH_1,GO:0007018,microtubule-based movement
LIG_SxIP_EBH_1,GO:0007017,microtubule-based process
LIG_SxIP_EBH_1,GO:0000226,microtubule cytoskeleton organization and biogenesis
LIG_SxIP_EBH_1,GO:0051010,microtubule plus-end binding
LIG_SxIP_EBH_1,GO:0031109,microtubule polymerization or depolymerization
LIG_SxIP_EBH_1,GO:0031535,plus-end directed microtubule sliding
LIG_SxIP_EBH_1,GO:0032886,regulation of microtubule-based process
LIG_TPR,GO:0003754,chaperone
LIG_TPR,GO:0005829,cytosol
LIG_TPR,GO:0003773,heat shock protein
LIG_TPR,GO:0005634,nucleus
LIG_TPR,GO:0006457,protein folding
LIG_TPR,GO:0006950,Response to stress
LIG_TRAF2like_MATH_loPxQ_2,GO:0023035,CD40 signaling pathway
LIG_TRAF2like_MATH_loPxQ_2,GO:0071360,cellular response to exogenous dsRNA
LIG_TRAF2like_MATH_loPxQ_2,GO:0032473,cytoplasmic side of mitochondrial outer membrane
LIG_TRAF2like_MATH_loPxQ_2,GO:0005829,cytosol
LIG_TRAF2like_MATH_loPxQ_2,GO:0051607,defense response to virus
LIG_TRAF2like_MATH_loPxQ_2,GO:0009898,internal side of plasma membrane
LIG_TRAF2like_MATH_loPxQ_2,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding
LIG_TRAF2like_MATH_loPxQ_2,GO:0043066,negative regulation of apoptotic process
LIG_TRAF2like_MATH_loPxQ_2,GO:0043124,negative regulation of canonical NF-kappaB signal transduction
LIG_TRAF2like_MATH_loPxQ_2,GO:0005515,protein binding
LIG_TRAF2like_MATH_loPxQ_2,GO:0070534,protein K63-linked ubiquitination
LIG_TRAF2like_MATH_loPxQ_2,GO:0004871,signal transducer
LIG_TRAF2like_MATH_loPxQ_2,GO:0007165,signal transduction
LIG_TRAF2like_MATH_loPxQ_2,GO:0005031,tumor necrosis factor-activated receptor activity
LIG_TRAF2like_MATH_loPxQ_2,GO:0000151,ubiquitin ligase complex
LIG_TRAF2like_MATH_shPxQ_1,GO:0023035,CD40 signaling pathway
LIG_TRAF2like_MATH_shPxQ_1,GO:0071360,cellular response to exogenous dsRNA
LIG_TRAF2like_MATH_shPxQ_1,GO:0032473,cytoplasmic side of mitochondrial outer membrane
LIG_TRAF2like_MATH_shPxQ_1,GO:0005829,cytosol
LIG_TRAF2like_MATH_shPxQ_1,GO:0051607,defense response to virus
LIG_TRAF2like_MATH_shPxQ_1,GO:0009898,internal side of plasma membrane
LIG_TRAF2like_MATH_shPxQ_1,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding
LIG_TRAF2like_MATH_shPxQ_1,GO:0043066,negative regulation of apoptotic process
LIG_TRAF2like_MATH_shPxQ_1,GO:0043124,negative regulation of canonical NF-kappaB signal transduction
LIG_TRAF2like_MATH_shPxQ_1,GO:0005515,protein binding
LIG_TRAF2like_MATH_shPxQ_1,GO:0070534,protein K63-linked ubiquitination
LIG_TRAF2like_MATH_shPxQ_1,GO:0004871,signal transducer
LIG_TRAF2like_MATH_shPxQ_1,GO:0007165,signal transduction
LIG_TRAF2like_MATH_shPxQ_1,GO:0005031,tumor necrosis factor-activated receptor activity
LIG_TRAF2like_MATH_shPxQ_1,GO:0000151,ubiquitin ligase complex
LIG_TRAF3_MATH_PxP_3,GO:0005829,cytosol
LIG_TRAF3_MATH_PxP_3,GO:0009898,internal side of plasma membrane
LIG_TRAF3_MATH_PxP_3,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding
LIG_TRAF3_MATH_PxP_3,GO:0043124,negative regulation of canonical NF-kappaB signal transduction
LIG_TRAF3_MATH_PxP_3,GO:0030890,positive regulation of B cell proliferation
LIG_TRAF3_MATH_PxP_3,GO:0005515,protein binding
LIG_TRAF3_MATH_PxP_3,GO:0070534,protein K63-linked ubiquitination
LIG_TRAF3_MATH_PxP_3,GO:0004871,signal transducer
LIG_TRAF3_MATH_PxP_3,GO:0007165,signal transduction
LIG_TRAF3_MATH_PxP_3,GO:0005031,tumor necrosis factor-activated receptor activity
LIG_TRAF3_MATH_PxP_3,GO:0000151,ubiquitin ligase complex
LIG_TRAF4_MATH_1,GO:0007596,blood coagulation
LIG_TRAF4_MATH_1,GO:0005829,cytosol
LIG_TRAF4_MATH_1,GO:1990779,glycoprotein Ib-IX-V complex
LIG_TRAF4_MATH_1,GO:0005887,integral plasma membrane protein
LIG_TRAF4_MATH_1,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding
LIG_TRAF4_MATH_1,GO:0008284,positive regulation of cell proliferation
LIG_TRAF4_MATH_1,GO:0005515,protein binding
LIG_TRAF4_MATH_1,GO:0004871,signal transducer
LIG_TRAF4_MATH_1,GO:0005031,tumor necrosis factor-activated receptor activity
LIG_TRAF6_MATH_1,GO:0019724,B cell mediated immunity
LIG_TRAF6_MATH_1,GO:0023035,CD40 signaling pathway
LIG_TRAF6_MATH_1,GO:0071360,cellular response to exogenous dsRNA
LIG_TRAF6_MATH_1,GO:0098554,cytoplasmic side of endoplasmic reticulum membrane
LIG_TRAF6_MATH_1,GO:0032473,cytoplasmic side of mitochondrial outer membrane
LIG_TRAF6_MATH_1,GO:0005829,cytosol
LIG_TRAF6_MATH_1,GO:0051607,defense response to virus
LIG_TRAF6_MATH_1,GO:0046847,filopodium assembly
LIG_TRAF6_MATH_1,GO:0009898,internal side of plasma membrane
LIG_TRAF6_MATH_1,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding
LIG_TRAF6_MATH_1,GO:0060749,mammary gland alveolus development
LIG_TRAF6_MATH_1,GO:0030316,osteoclast differentiation
LIG_TRAF6_MATH_1,GO:0032728,positive regulation of interferon-beta production
LIG_TRAF6_MATH_1,GO:0051092,positive regulation of NF-kappaB transcription factor activity
LIG_TRAF6_MATH_1,GO:0005515,protein binding
LIG_TRAF6_MATH_1,GO:0070534,protein K63-linked ubiquitination
LIG_TRAF6_MATH_1,GO:0032496,response to lipopolysaccharide
LIG_TRAF6_MATH_1,GO:0004871,signal transducer
LIG_TRAF6_MATH_1,GO:0007165,signal transduction
LIG_TRAF6_MATH_1,GO:0002224,toll-like receptor signaling pathway
LIG_TRAF6_MATH_1,GO:0005031,tumor necrosis factor-activated receptor activity
LIG_TRAF6_MATH_1,GO:0000151,ubiquitin ligase complex
LIG_TRFH_1,GO:0000781,"Chromosome, telomeric region"
LIG_TRFH_1,GO:0005634,nucleus
LIG_TRFH_1,GO:0019904,protein domain specific binding
LIG_TRFH_1,GO:0051972,regulation of telomerase activity
LIG_TRFH_1,GO:0005696,telomere
LIG_TRFH_1,GO:0000723,Telomere maintenance
LIG_TYR_ITAM,GO:0005829,cytosol
LIG_TYR_ITAM,GO:0006468,protein amino acid phosphorylation
LIG_TYR_ITIM,GO:0005829,cytosol
LIG_TYR_ITIM,GO:0006468,protein amino acid phosphorylation
LIG_TYR_ITSM,GO:0005829,cytosol
LIG_TYR_ITSM,GO:0006468,protein amino acid phosphorylation
LIG_Trf4_IWRxY_1,GO:0006397,mRNA processing
LIG_Trf4_IWRxY_1,GO:0071027,nuclear RNA surveillance
LIG_Trf4_IWRxY_1,GO:0005730,nucleolus
LIG_Trf4_IWRxY_1,GO:0005634,nucleus
LIG_Trf4_IWRxY_1,GO:0005515,protein binding
LIG_Trf4_IWRxY_1,GO:0032991,protein-containing complex
LIG_Trf4_IWRxY_1,GO:0019904,protein domain specific binding
LIG_Trf4_IWRxY_1,GO:0061013,regulation of mRNA catabolic process
LIG_Trf4_IWRxY_1,GO:0006401,RNA catabolic process
LIG_Trf4_IWRxY_1,GO:0006364,rRNA processing
LIG_Trf4_IWRxY_1,GO:0016076,snRNA catabolic process
LIG_Trf4_IWRxY_1,GO:0031499,TRAMP complex
LIG_UBA3_1,GO:0061654,NEDD8 conjugating enzyme activity
LIG_UBA3_1,GO:0005634,nucleus
LIG_UBA3_1,GO:0042277,Peptide binding
LIG_UBA3_1,GO:2000436,positive regulation of protein neddylation
LIG_UFM1_UFIM_1,GO:0005829,cytosol
LIG_UFM1_UFIM_1,GO:0005515,protein binding
LIG_UFM1_UFIM_1,GO:0071569,protein ufmylation
LIG_UFM1_UFIM_1,GO:0033146,regulation of intracellular estrogen receptor signaling pathway
LIG_UFM1_UFIM_1,GO:0034976,response to endoplasmic reticulum stress
LIG_UFM1_UFIM_1,GO:0008641,small protein activating enzyme activity
LIG_UFM1_UFIM_1,GO:0071566,UFM1 activating enzyme activity
LIG_ULM_U2AF65_1,GO:0006376,mRNA splice site selection
LIG_ULM_U2AF65_1,GO:0000398,"nuclear mRNA splicing, via spliceosome"
LIG_ULM_U2AF65_1,GO:0006374,nuclear mRNA splicing via U2-type spliceosome
LIG_ULM_U2AF65_1,GO:0005634,nucleus
LIG_ULM_U2AF65_1,GO:0019904,protein domain specific binding
LIG_ULM_U2AF65_1,GO:0043484,regulation of RNA splicing
LIG_ULM_U2AF65_1,GO:0000245,spliceosome assembly
LIG_ULM_U2AF65_1,GO:0005681,spliceosome complex
LIG_VCP_SHPBox_1,GO:0034620,cellular response to unfolded protein
LIG_VCP_SHPBox_1,GO:0098554,cytoplasmic side of endoplasmic reticulum membrane
LIG_VCP_SHPBox_1,GO:0005829,cytosol
LIG_VCP_SHPBox_1,GO:0044322,endoplasmic reticulum quality control compartment
LIG_VCP_SHPBox_1,GO:0030968,endoplasmic reticulum unfolded protein response
LIG_VCP_SHPBox_1,GO:0036503,ERAD pathway
LIG_VCP_SHPBox_1,GO:0070987,error-free translesion synthesis
LIG_VCP_SHPBox_1,GO:1904211,"membrane protein proteolysis involved in retrograde protein transport, ER to cytosol"
LIG_VCP_SHPBox_1,GO:0031333,negative regulation of protein-containing complex assembly
LIG_VCP_SHPBox_1,GO:0005634,nucleus
LIG_VCP_SHPBox_1,GO:1904294,positive regulation of ERAD pathway
LIG_VCP_SHPBox_1,GO:0005515,protein binding
LIG_VCP_SHPBox_1,GO:0106300,protein-DNA covalent cross-linking repair
LIG_VCP_SHPBox_1,GO:0051087,protein-folding chaperone binding
LIG_VCP_SHPBox_1,GO:1904379,protein localization to cytosolic proteasome complex involved in ERAD pathway
LIG_VCP_SHPBox_1,GO:0000209,protein polyubiquitination
LIG_VCP_SHPBox_1,GO:0006974,Response to DNA damage stimulus
LIG_VCP_SHPBox_1,GO:0043130,ubiquitin binding
LIG_VCP_SHPBox_1,GO:0030433,ubiquitin-dependent ERAD pathway
LIG_VCP_SHPBox_1,GO:0036501,UFD1-NPL4 complex
LIG_VCP_SHPBox_1,GO:1990730,VCP-NSFL1C complex
LIG_VCP_VBM_3,GO:0034620,cellular response to unfolded protein
LIG_VCP_VBM_3,GO:0098554,cytoplasmic side of endoplasmic reticulum membrane
LIG_VCP_VBM_3,GO:0005829,cytosol
LIG_VCP_VBM_3,GO:0044322,endoplasmic reticulum quality control compartment
LIG_VCP_VBM_3,GO:0036503,ERAD pathway
LIG_VCP_VBM_3,GO:0000839,Hrd1p ubiquitin ligase ERAD-L complex
LIG_VCP_VBM_3,GO:1904211,"membrane protein proteolysis involved in retrograde protein transport, ER to cytosol"
LIG_VCP_VBM_3,GO:0005634,nucleus
LIG_VCP_VBM_3,GO:1904294,positive regulation of ERAD pathway
LIG_VCP_VBM_3,GO:0005515,protein binding
LIG_VCP_VBM_3,GO:0051087,protein-folding chaperone binding
LIG_VCP_VBM_3,GO:1904379,protein localization to cytosolic proteasome complex involved in ERAD pathway
LIG_VCP_VBM_3,GO:0000209,protein polyubiquitination
LIG_VCP_VBM_3,GO:0043130,ubiquitin binding
LIG_VCP_VBM_3,GO:0030433,ubiquitin-dependent ERAD pathway
LIG_VCP_VIM_2,GO:0034620,cellular response to unfolded protein
LIG_VCP_VIM_2,GO:0098554,cytoplasmic side of endoplasmic reticulum membrane
LIG_VCP_VIM_2,GO:0005829,cytosol
LIG_VCP_VIM_2,GO:0044322,endoplasmic reticulum quality control compartment
LIG_VCP_VIM_2,GO:0036503,ERAD pathway
LIG_VCP_VIM_2,GO:1904211,"membrane protein proteolysis involved in retrograde protein transport, ER to cytosol"
LIG_VCP_VIM_2,GO:0031333,negative regulation of protein-containing complex assembly
LIG_VCP_VIM_2,GO:0005634,nucleus
LIG_VCP_VIM_2,GO:1904294,positive regulation of ERAD pathway
LIG_VCP_VIM_2,GO:0005515,protein binding
LIG_VCP_VIM_2,GO:0051087,protein-folding chaperone binding
LIG_VCP_VIM_2,GO:1904379,protein localization to cytosolic proteasome complex involved in ERAD pathway
LIG_VCP_VIM_2,GO:0000209,protein polyubiquitination
LIG_VCP_VIM_2,GO:0043130,ubiquitin binding
LIG_VCP_VIM_2,GO:0030433,ubiquitin-dependent ERAD pathway
LIG_Vh1_VBS_1,GO:0015629,actin cytoskeleton
LIG_Vh1_VBS_1,GO:0051015,actin filament binding
LIG_Vh1_VBS_1,GO:0007155,cell-adhesion
LIG_Vh1_VBS_1,GO:0005911,cell-cell junction
LIG_Vh1_VBS_1,GO:0007043,cell-cell junction assembly
LIG_Vh1_VBS_1,GO:0005829,cytosol
LIG_Vh1_VBS_1,GO:0005925,focal adhesion
LIG_Vh1_VBS_1,GO:0007229,integrin-mediated signaling pathway
LIG_Vh1_VBS_1,GO:0009405,pathogenesis
LIG_Vh1_VBS_1,GO:0005515,protein binding
LIG_Vh1_VBS_1,GO:0032403,protein complex binding
LIG_Vh1_VBS_1,GO:0017166,vinculin binding
LIG_WD40_WDR5_VDV_1,GO:0051568,histone H3-K4 methylation
LIG_WD40_WDR5_VDV_1,GO:0035097,histone methyltransferase complex
LIG_WD40_WDR5_VDV_1,GO:0005634,nucleus
LIG_WD40_WDR5_VDV_1,GO:0005515,protein binding
LIG_WD40_WDR5_VDV_2,GO:0051568,histone H3-K4 methylation
LIG_WD40_WDR5_VDV_2,GO:0035097,histone methyltransferase complex
LIG_WD40_WDR5_VDV_2,GO:0005634,nucleus
LIG_WD40_WDR5_VDV_2,GO:0005515,protein binding
LIG_WD40_WDR5_WIN_1,GO:0051568,histone H3-K4 methylation
LIG_WD40_WDR5_WIN_1,GO:0035097,histone methyltransferase complex
LIG_WD40_WDR5_WIN_1,GO:0005634,nucleus
LIG_WD40_WDR5_WIN_1,GO:0005515,protein binding
LIG_WD40_WDR5_WIN_2,GO:0051568,histone H3-K4 methylation
LIG_WD40_WDR5_WIN_2,GO:0035097,histone methyltransferase complex
LIG_WD40_WDR5_WIN_2,GO:0005634,nucleus
LIG_WD40_WDR5_WIN_2,GO:0005515,protein binding
LIG_WD40_WDR5_WIN_3,GO:0051568,histone H3-K4 methylation
LIG_WD40_WDR5_WIN_3,GO:0035097,histone methyltransferase complex
LIG_WD40_WDR5_WIN_3,GO:0005634,nucleus
LIG_WD40_WDR5_WIN_3,GO:0005515,protein binding
LIG_WH1,GO:0015629,actin cytoskeleton
LIG_WH1,GO:0005488,Binding
LIG_WH1,GO:0030036,cell growth or maintenance
LIG_WH1,GO:0006928,cell motility
LIG_WH1,GO:0005519,cytoskeletal regulatory protein binding
LIG_WH1,GO:0005829,cytosol
LIG_WH1,GO:0045758,positive regulation of actin polymerization and/or depolymerization
LIG_WH1,GO:0005515,protein binding
LIG_WH1,GO:0019904,protein domain specific binding
LIG_WRC_WIRS_1,GO:0003779,actin binding
LIG_WRC_WIRS_1,GO:0015629,actin cytoskeleton
LIG_WRC_WIRS_1,GO:0030041,actin filament polymerization
LIG_WRC_WIRS_1,GO:0030036,cell growth or maintenance
LIG_WRC_WIRS_1,GO:0005829,cytosol
LIG_WRC_WIRS_1,GO:2000601,positive regulation of Arp2/3 complex-mediated actin nucleation
LIG_WRC_WIRS_1,GO:0005515,protein binding
LIG_WRC_WIRS_1,GO:0032991,protein-containing complex
LIG_WRPW_1,GO:0030154,cell differentiation
LIG_WRPW_1,GO:0016481,negative regulation of transcription
LIG_WRPW_1,GO:0005634,nucleus
LIG_WRPW_1,GO:0045449,regulation of transcription
LIG_WRPW_1,GO:0003712,transcription cofactor
LIG_WRPW_1,GO:0003714,transcription co-repressor
LIG_WRPW_1,GO:0008134,transcription factor binding
LIG_WRPW_2,GO:0030154,cell differentiation
LIG_WRPW_2,GO:0016481,negative regulation of transcription
LIG_WRPW_2,GO:0005634,nucleus
LIG_WW_1,GO:0005488,Binding
LIG_WW_1,GO:0007155,cell-adhesion
LIG_WW_1,GO:0007154,cell communication
LIG_WW_1,GO:0008150,cell growth and/or maintenance
LIG_WW_1,GO:0005829,cytosol
LIG_WW_1,GO:0016021,integral membrane protein
LIG_WW_1,GO:0005887,integral plasma membrane protein
LIG_WW_1,GO:0005886,plasma membrane
LIG_WW_1,GO:0005515,protein binding
LIG_WW_1,GO:0007165,signal transduction
LIG_WW_2,GO:0005488,Binding
LIG_WW_2,GO:0007155,cell-adhesion
LIG_WW_2,GO:0007154,cell communication
LIG_WW_2,GO:0008150,cell growth and/or maintenance
LIG_WW_2,GO:0005829,cytosol
LIG_WW_2,GO:0016021,integral membrane protein
LIG_WW_2,GO:0005887,integral plasma membrane protein
LIG_WW_2,GO:0005634,nucleus
LIG_WW_2,GO:0005515,protein binding
LIG_WW_2,GO:0007165,signal transduction
LIG_WW_3,GO:0005488,Binding
LIG_WW_3,GO:0007154,cell communication
LIG_WW_3,GO:0008150,cell growth and/or maintenance
LIG_WW_3,GO:0005829,cytosol
LIG_WW_3,GO:0005515,protein binding
LIG_WW_3,GO:0007165,signal transduction
LIG_deltaCOP1_diTrp_1,GO:0035964,COPI-coated vesicle budding
LIG_deltaCOP1_diTrp_1,GO:0030663,COPI coated vesicle membrane
LIG_deltaCOP1_diTrp_1,GO:0030126,COPI vesicle coat
LIG_deltaCOP1_diTrp_1,GO:0005829,cytosol
LIG_deltaCOP1_diTrp_1,GO:0005789,endoplasmic reticulum membrane
LIG_deltaCOP1_diTrp_1,GO:0006888,ER to Golgi transport
LIG_deltaCOP1_diTrp_1,GO:0000139,Golgi membrane
LIG_deltaCOP1_diTrp_1,GO:0005515,protein binding
LIG_deltaCOP1_diTrp_1,GO:0019904,protein domain specific binding
LIG_deltaCOP1_diTrp_1,GO:0006890,retrograde (Golgi to ER) transport
LIG_deltaCOP1_diTrp_1,GO:0030133,transport vesicle
LIG_deltaCOP1_diTrp_1,GO:0016192,vesicle-mediated transport
LIG_deltaCOP1_diTrp_1,GO:0099022,vesicle tethering
LIG_deltaCOP1_diTrp_1,GO:0099044,vesicle tethering to endoplasmic reticulum
LIG_eIF4E_1,GO:0005829,cytosol
LIG_eIF4E_1,GO:0005515,protein binding
LIG_eIF4E_1,GO:0006417,regulation of translation
LIG_eIF4E_1,GO:0003743,translation initiation factor activity
LIG_eIF4E_2,GO:0005829,cytosol
LIG_eIF4E_2,GO:0005515,protein binding
LIG_eIF4E_2,GO:0006417,regulation of translation
LIG_eIF4E_2,GO:0003743,translation initiation factor activity
MOD_AAK1BIKe_LxxQxTG_1,GO:0035612,AP-2 adaptor complex binding
MOD_AAK1BIKe_LxxQxTG_1,GO:0005905,coated pit
MOD_AAK1BIKe_LxxQxTG_1,GO:0005829,cytosol
MOD_AAK1BIKe_LxxQxTG_1,GO:0006897,endocytosis
MOD_AAK1BIKe_LxxQxTG_1,GO:0009898,internal side of plasma membrane
MOD_AAK1BIKe_LxxQxTG_1,GO:0005112,Notch binding
MOD_AAK1BIKe_LxxQxTG_1,GO:0016607,nuclear speck
MOD_AAK1BIKe_LxxQxTG_1,GO:0005634,nucleus
MOD_AAK1BIKe_LxxQxTG_1,GO:0019208,phosphatase regulator activity
MOD_AAK1BIKe_LxxQxTG_1,GO:0045747,positive regulation of Notch signaling pathway
MOD_AAK1BIKe_LxxQxTG_1,GO:0006468,protein amino acid phosphorylation
MOD_AAK1BIKe_LxxQxTG_1,GO:0004674,protein serine/threonine kinase
MOD_AAK1BIKe_LxxQxTG_1,GO:2000369,regulation of clathrin-dependent endocytosis
MOD_AAK1BIKe_LxxQxTG_1,GO:0045202,synapse
MOD_ASX_betaOH_EGF,GO:0030154,cell differentiation
MOD_ASX_betaOH_EGF,GO:0007275,development
MOD_ASX_betaOH_EGF,GO:0005783,endoplasmic reticulum
MOD_ASX_betaOH_EGF,GO:0005576,extracellular
MOD_CAAXbox,GO:0005829,cytosol
MOD_CAAXbox,GO:0018346,protein amino acid prenylation
MOD_CAAXbox,GO:0018343,protein farnesylation
MOD_CAAXbox,GO:0004660,protein farnesyltransferase
MOD_CAAXbox,GO:0018344,protein geranylgeranylation
MOD_CAAXbox,GO:0004661,protein geranylgeranyltransferase
MOD_CAAXbox,GO:0018342,protein prenylation
MOD_CAAXbox,GO:0008318,protein prenyltransferase
MOD_CDC14_SPxK_1,GO:0051301,Cell Division
MOD_CDC14_SPxK_1,GO:0005829,cytosol
MOD_CDC14_SPxK_1,GO:0007096,exit from mitosis
MOD_CDC14_SPxK_1,GO:0071850,mitotic cell cycle arrest
MOD_CDC14_SPxK_1,GO:0005730,nucleolus
MOD_CDC14_SPxK_1,GO:0005634,nucleus
MOD_CDC14_SPxK_1,GO:0004721,protein phosphatase
MOD_CDK_SPK_2,GO:0006915,apoptosis
MOD_CDK_SPK_2,GO:0060070,canonical Wnt signaling pathway
MOD_CDK_SPK_2,GO:0004693,cyclin-dependent protein kinase activity
MOD_CDK_SPK_2,GO:0000308,cycloplasmic cyclin-dependent protein kinase holoenzyme complex
MOD_CDK_SPK_2,GO:0005829,cytosol
MOD_CDK_SPK_2,GO:0006260,DNA replication
MOD_CDK_SPK_2,GO:0000082,G1/S transition of mitotic cell cycle
MOD_CDK_SPK_2,GO:0000086,G2/M transition of mitotic cell cycle
MOD_CDK_SPK_2,GO:0005874,microtubule
MOD_CDK_SPK_2,GO:0008017,microtubule binding
MOD_CDK_SPK_2,GO:0007079,mitotic chromosome movement towards spindle pole
MOD_CDK_SPK_2,GO:0005634,nucleus
MOD_CDK_SPK_2,GO:0000808,origin recognition complex
MOD_CDK_SPK_2,GO:0071158,positive regulation of cell cycle arrest
MOD_CDK_SPK_2,GO:0019901,protein kinase binding
MOD_CDK_SPK_2,GO:0004722,protein serine/threonine phosphatase activity
MOD_CDK_SPK_2,GO:0000079,regulation of CDK activity
MOD_CDK_SPK_2,GO:0051726,Regulation of cell cycle
MOD_CDK_SPK_2,GO:0006282,regulation of DNA repair
MOD_CDK_SPK_2,GO:0005819,spindle
MOD_CDK_SPK_2,GO:0008134,transcription factor binding
MOD_CDK_SPxK_1,GO:0004693,cyclin-dependent protein kinase activity
MOD_CDK_SPxK_1,GO:0000308,cycloplasmic cyclin-dependent protein kinase holoenzyme complex
MOD_CDK_SPxK_1,GO:0005829,cytosol
MOD_CDK_SPxK_1,GO:0005634,nucleus
MOD_CDK_SPxxK_3,GO:0006915,apoptosis
MOD_CDK_SPxxK_3,GO:0060070,canonical Wnt signaling pathway
MOD_CDK_SPxxK_3,GO:0004693,cyclin-dependent protein kinase activity
MOD_CDK_SPxxK_3,GO:0000308,cycloplasmic cyclin-dependent protein kinase holoenzyme complex
MOD_CDK_SPxxK_3,GO:0005829,cytosol
MOD_CDK_SPxxK_3,GO:0006260,DNA replication
MOD_CDK_SPxxK_3,GO:0000082,G1/S transition of mitotic cell cycle
MOD_CDK_SPxxK_3,GO:0000086,G2/M transition of mitotic cell cycle
MOD_CDK_SPxxK_3,GO:0005874,microtubule
MOD_CDK_SPxxK_3,GO:0008017,microtubule binding
MOD_CDK_SPxxK_3,GO:0007079,mitotic chromosome movement towards spindle pole
MOD_CDK_SPxxK_3,GO:0005634,nucleus
MOD_CDK_SPxxK_3,GO:0000808,origin recognition complex
MOD_CDK_SPxxK_3,GO:0071158,positive regulation of cell cycle arrest
MOD_CDK_SPxxK_3,GO:0019901,protein kinase binding
MOD_CDK_SPxxK_3,GO:0004722,protein serine/threonine phosphatase activity
MOD_CDK_SPxxK_3,GO:0000079,regulation of CDK activity
MOD_CDK_SPxxK_3,GO:0051726,Regulation of cell cycle
MOD_CDK_SPxxK_3,GO:0006282,regulation of DNA repair
MOD_CDK_SPxxK_3,GO:0005819,spindle
MOD_CDK_SPxxK_3,GO:0008134,transcription factor binding
MOD_CK1_1,GO:0004681,casein kinase I
MOD_CK1_1,GO:0005829,cytosol
MOD_CK1_1,GO:0005634,nucleus
MOD_CK2_1,GO:0005829,cytosol
MOD_CK2_1,GO:0005634,nucleus
MOD_CK2_1,GO:0004672,protein kinase
MOD_CK2_1,GO:0004682,protein kinase CK2
MOD_CK2_1,GO:0005956,protein kinase CK2 complex
MOD_CK2_1,GO:0042752,regulation of circadian rhythm
MOD_CK2_1,GO:0009411,response to UV
MOD_CK2_1,GO:0016055,Wnt receptor signaling pathway
MOD_CMANNOS,GO:0005576,extracellular
MOD_Cter_Amidation,GO:0005576,extracellular
MOD_Cter_Amidation,GO:0018033,protein C-terminal amidation
MOD_Cter_Amidation,GO:0006464,protein modification
MOD_Cter_Amidation,GO:0030141,secretory granule
MOD_DYRK1A_RPxSP_1,GO:0030424,axon
MOD_DYRK1A_RPxSP_1,GO:0007623,circadian rhythm
MOD_DYRK1A_RPxSP_1,GO:0008092,cytoskeletal protein binding
MOD_DYRK1A_RPxSP_1,GO:0005829,cytosol
MOD_DYRK1A_RPxSP_1,GO:0030425,dendrite
MOD_DYRK1A_RPxSP_1,GO:0043518,"negative regulation of DNA damage response, signal transduction by p53 class mediator"
MOD_DYRK1A_RPxSP_1,GO:0031115,negative regulation of microtubule polymerization
MOD_DYRK1A_RPxSP_1,GO:0048025,"negative regulation of nuclear mRNA splicing, via spliceosome"
MOD_DYRK1A_RPxSP_1,GO:0007399,nervous system development
MOD_DYRK1A_RPxSP_1,GO:0005883,neurofilament
MOD_DYRK1A_RPxSP_1,GO:0004715,non-membrane spanning tyrosine kinase
MOD_DYRK1A_RPxSP_1,GO:0016607,nuclear speck
MOD_DYRK1A_RPxSP_1,GO:0005634,nucleus
MOD_DYRK1A_RPxSP_1,GO:0036289,peptidyl-serine autophosphorylation
MOD_DYRK1A_RPxSP_1,GO:0018105,peptidyl-serine phosphorylation
MOD_DYRK1A_RPxSP_1,GO:0018107,peptidyl-threonine phosphorylation
MOD_DYRK1A_RPxSP_1,GO:0038083,peptidyl-tyrosine autophosphorylation
MOD_DYRK1A_RPxSP_1,GO:0033120,positive regulation of RNA splicing
MOD_DYRK1A_RPxSP_1,GO:0045893,"positive regulation of transcription, DNA-templated"
MOD_DYRK1A_RPxSP_1,GO:0006468,protein amino acid phosphorylation
MOD_DYRK1A_RPxSP_1,GO:0004674,protein serine/threonine kinase
MOD_DYRK1A_RPxSP_1,GO:0004713,protein tyrosine kinase
MOD_DYRK1A_RPxSP_1,GO:1990904,ribonucleoprotein complex
MOD_DYRK1A_RPxSP_1,GO:0048156,tau protein binding
MOD_DYRK1A_RPxSP_1,GO:0050321,tau-protein kinase activity
MOD_GSK3_1,GO:0005829,cytosol
